Elapsed_time,Sample,Type,Sub,Chan,Num,Aux
 2:45:18.300,2479575,     N,    0,    0,    0,
 2:45:19.124,2479781,     N,    0,    0,    0,
 2:45:19.952,2479988,     N,    0,    0,    0,
 2:45:20.800,2480200,     N,    0,    0,    0,
 2:45:21.656,2480414,     N,    0,    0,    0,
 2:45:22.520,2480630,     N,    0,    0,    0,
 2:45:23.372,2480843,     N,    0,    0,    0,
 2:45:24.248,2481062,     N,    0,    0,    0,
 2:45:25.128,2481282,     N,    0,    0,    0,
 2:45:25.996,2481499,     N,    0,    0,    0,
 2:45:26.408,2481602,     V,    0,    0,    0,
 2:45:27.728,2481932,     N,    0,    0,    0,
 2:45:28.584,2482146,     N,    0,    0,    0,
 2:45:29.440,2482360,     N,    0,    0,    0,
 2:45:30.272,2482568,     N,    0,    0,    0,
 2:45:31.108,2482777,     N,    0,    0,    0,
 2:45:31.960,2482990,     N,    0,    0,    0,
 2:45:32.800,2483200,     N,    0,    0,    0,
 2:45:33.636,2483409,     N,    0,    0,    0,
 2:45:34.480,2483620,     N,    0,    0,    0,
 2:45:35.336,2483834,     N,    0,    0,    0,
 2:45:35.784,2483946,     V,    0,    0,    0,
 2:45:37.060,2484265,     N,    0,    0,    0,
 2:45:37.896,2484474,     N,    0,    0,    0,
 2:45:38.752,2484688,     N,    0,    0,    0,
 2:45:39.608,2484902,     N,    0,    0,    0,
 2:45:40.440,2485110,     N,    0,    0,    0,
 2:45:41.268,2485317,     N,    0,    0,    0,
 2:45:42.112,2485528,     N,    0,    0,    0,
 2:45:42.972,2485743,     N,    0,    0,    0,
 2:45:43.840,2485960,     N,    0,    0,    0,
 2:45:44.692,2486173,     N,    0,    0,    0,
 2:45:45.540,2486385,     N,    0,    0,    0,
 2:45:45.968,2486492,     V,    0,    0,    0,
 2:45:47.256,2486814,     N,    0,    0,    0,
 2:45:48.128,2487032,     N,    0,    0,    0,
 2:45:48.960,2487240,     N,    0,    0,    0,
 2:45:49.792,2487448,     N,    0,    0,    0,
 2:45:50.648,2487662,     N,    0,    0,    0,
 2:45:51.492,2487873,     N,    0,    0,    0,
 2:45:52.320,2488080,     N,    0,    0,    0,
 2:45:53.156,2488289,     N,    0,    0,    0,
 2:45:54.008,2488502,     N,    0,    0,    0,
 2:45:54.880,2488720,     N,    0,    0,    0,
 2:45:55.736,2488934,     N,    0,    0,    0,
 2:45:56.584,2489146,     N,    0,    0,    0,
 2:45:56.988,2489247,     V,    0,    0,    0,
 2:45:58.296,2489574,     N,    0,    0,    0,
 2:45:59.164,2489791,     N,    0,    0,    0,
 2:46:00.004,2490001,     N,    0,    0,    0,
 2:46:00.840,2490210,     N,    0,    0,    0,
 2:46:01.668,2490417,     N,    0,    0,    0,
 2:46:02.508,2490627,     N,    0,    0,    0,
 2:46:03.332,2490833,     N,    0,    0,    0,
 2:46:04.176,2491044,     N,    0,    0,    0,
 2:46:05.004,2491251,     N,    0,    0,    0,
 2:46:05.844,2491461,     N,    0,    0,    0,
 2:46:06.688,2491672,     N,    0,    0,    0,
 2:46:07.116,2491779,     V,    0,    0,    0,
 2:46:08.368,2492092,     N,    0,    0,    0,
 2:46:09.212,2492303,     N,    0,    0,    0,
 2:46:10.040,2492510,     N,    0,    0,    0,
 2:46:10.880,2492720,     N,    0,    0,    0,
 2:46:11.728,2492932,     N,    0,    0,    0,
 2:46:12.576,2493144,     N,    0,    0,    0,
 2:46:13.420,2493355,     N,    0,    0,    0,
 2:46:14.256,2493564,     N,    0,    0,    0,
 2:46:15.120,2493780,     N,    0,    0,    0,
 2:46:15.604,2493901,     V,    0,    0,    0,
 2:46:16.880,2494220,     N,    0,    0,    0,
 2:46:17.716,2494429,     N,    0,    0,    0,
 2:46:18.576,2494644,     N,    0,    0,    0,
 2:46:19.412,2494853,     N,    0,    0,    0,
 2:46:20.240,2495060,     N,    0,    0,    0,
 2:46:21.000,2495250,     N,    0,    0,    0,
 2:46:21.396,2495349,     V,    0,    0,    0,
 2:46:22.684,2495671,     N,    0,    0,    0,
 2:46:23.464,2495866,     N,    0,    0,    0,
 2:46:24.212,2496053,     N,    0,    0,    0,
 2:46:24.976,2496244,     N,    0,    0,    0,
 2:46:25.764,2496441,     N,    0,    0,    0,
 2:46:26.532,2496633,     N,    0,    0,    0,
 2:46:27.264,2496816,     N,    0,    0,    0,
 2:46:28.020,2497005,     N,    0,    0,    0,
 2:46:28.760,2497190,     N,    0,    0,    0,
 2:46:29.508,2497377,     N,    0,    0,    0,
 2:46:30.228,2497557,     N,    0,    0,    0,
 2:46:30.952,2497738,     N,    0,    0,    0,
 2:46:31.688,2497922,     N,    0,    0,    0,
 2:46:32.424,2498106,     N,    0,    0,    0,
 2:46:33.144,2498286,     N,    0,    0,    0,
 2:46:33.844,2498461,     N,    0,    0,    0,
 2:46:34.552,2498638,     N,    0,    0,    0,
 2:46:35.268,2498817,     N,    0,    0,    0,
 2:46:35.988,2498997,     N,    0,    0,    0,
 2:46:36.744,2499186,     N,    0,    0,    0,
 2:46:37.524,2499381,     N,    0,    0,    0,
 2:46:38.304,2499576,     N,    0,    0,    0,
 2:46:39.096,2499774,     N,    0,    0,    0,
 2:46:39.888,2499972,     N,    0,    0,    0,
 2:46:40.684,2500171,     N,    0,    0,    0,
 2:46:41.484,2500371,     N,    0,    0,    0,
 2:46:42.300,2500575,     N,    0,    0,    0,
 2:46:43.116,2500779,     N,    0,    0,    0,
 2:46:43.912,2500978,     N,    0,    0,    0,
 2:46:44.324,2501081,     V,    0,    0,    0,
 2:46:45.560,2501390,     N,    0,    0,    0,
 2:46:46.360,2501590,     N,    0,    0,    0,
 2:46:47.132,2501783,     N,    0,    0,    0,
 2:46:47.916,2501979,     N,    0,    0,    0,
 2:46:48.680,2502170,     N,    0,    0,    0,
 2:46:49.448,2502362,     N,    0,    0,    0,
 2:46:50.228,2502557,     N,    0,    0,    0,
 2:46:51.004,2502751,     N,    0,    0,    0,
 2:46:51.808,2502952,     N,    0,    0,    0,
 2:46:52.624,2503156,     N,    0,    0,    0,
 2:46:53.444,2503361,     N,    0,    0,    0,
 2:46:54.276,2503569,     N,    0,    0,    0,
 2:46:55.112,2503778,     N,    0,    0,    0,
 2:46:55.644,2503911,     V,    0,    0,    0,
 2:46:56.876,2504219,     N,    0,    0,    0,
 2:46:57.740,2504435,     N,    0,    0,    0,
 2:46:58.584,2504646,     N,    0,    0,    0,
 2:46:59.444,2504861,     N,    0,    0,    0,
 2:47:00.284,2505071,     N,    0,    0,    0,
 2:47:01.096,2505274,     N,    0,    0,    0,
 2:47:01.924,2505481,     N,    0,    0,    0,
 2:47:02.740,2505685,     N,    0,    0,    0,
 2:47:03.540,2505885,     N,    0,    0,    0,
 2:47:03.956,2505989,     V,    0,    0,    0,
 2:47:05.160,2506290,     N,    0,    0,    0,
 2:47:05.932,2506483,     N,    0,    0,    0,
 2:47:06.704,2506676,     N,    0,    0,    0,
 2:47:07.452,2506863,     N,    0,    0,    0,
 2:47:08.180,2507045,     N,    0,    0,    0,
 2:47:08.932,2507233,     N,    0,    0,    0,
 2:47:09.676,2507419,     N,    0,    0,    0,
 2:47:10.420,2507605,     N,    0,    0,    0,
 2:47:11.176,2507794,     N,    0,    0,    0,
 2:47:11.952,2507988,     N,    0,    0,    0,
 2:47:12.728,2508182,     N,    0,    0,    0,
 2:47:13.520,2508380,     N,    0,    0,    0,
 2:47:14.312,2508578,     N,    0,    0,    0,
 2:47:15.164,2508791,     N,    0,    0,    0,
 2:47:16.044,2509011,     N,    0,    0,    0,
 2:47:16.904,2509226,     N,    0,    0,    0,
 2:47:17.764,2509441,     N,    0,    0,    0,
 2:47:18.668,2509667,     N,    0,    0,    0,
 2:47:19.572,2509893,     N,    0,    0,    0,
 2:47:20.468,2510117,     N,    0,    0,    0,
 2:47:21.352,2510338,     N,    0,    0,    0,
 2:47:21.776,2510444,     V,    0,    0,    0,
 2:47:23.140,2510785,     N,    0,    0,    0,
 2:47:24.016,2511004,     N,    0,    0,    0,
 2:47:24.856,2511214,     N,    0,    0,    0,
 2:47:25.688,2511422,     N,    0,    0,    0,
 2:47:26.528,2511632,     N,    0,    0,    0,
 2:47:27.388,2511847,     N,    0,    0,    0,
 2:47:28.232,2512058,     N,    0,    0,    0,
 2:47:29.072,2512268,     N,    0,    0,    0,
 2:47:29.960,2512490,     N,    0,    0,    0,
 2:47:30.868,2512717,     N,    0,    0,    0,
 2:47:31.800,2512950,     N,    0,    0,    0,
 2:47:32.720,2513180,     N,    0,    0,    0,
 2:47:33.632,2513408,     N,    0,    0,    0,
 2:47:34.588,2513647,     N,    0,    0,    0,
 2:47:35.544,2513886,     N,    0,    0,    0,
 2:47:36.484,2514121,     N,    0,    0,    0,
 2:47:37.400,2514350,     N,    0,    0,    0,
 2:47:38.348,2514587,     N,    0,    0,    0,
 2:47:39.308,2514827,     N,    0,    0,    0,
 2:47:40.260,2515065,     N,    0,    0,    0,
 2:47:41.168,2515292,     N,    0,    0,    0,
 2:47:42.072,2515518,     N,    0,    0,    0,
 2:47:42.984,2515746,     N,    0,    0,    0,
 2:47:43.904,2515976,     N,    0,    0,    0,
 2:47:44.800,2516200,     N,    0,    0,    0,
 2:47:45.668,2516417,     N,    0,    0,    0,
 2:47:46.552,2516638,     N,    0,    0,    0,
 2:47:47.448,2516862,     N,    0,    0,    0,
 2:47:48.344,2517086,     N,    0,    0,    0,
 2:47:49.208,2517302,     N,    0,    0,    0,
 2:47:50.088,2517522,     N,    0,    0,    0,
 2:47:50.984,2517746,     N,    0,    0,    0,
 2:47:51.872,2517968,     N,    0,    0,    0,
 2:47:52.740,2518185,     N,    0,    0,    0,
 2:47:53.600,2518400,     N,    0,    0,    0,
 2:47:54.472,2518618,     N,    0,    0,    0,
 2:47:54.912,2518728,     V,    0,    0,    0,
 2:47:56.204,2519051,     N,    0,    0,    0,
 2:47:57.024,2519256,     N,    0,    0,    0,
 2:47:57.852,2519463,     N,    0,    0,    0,
 2:47:58.648,2519662,     N,    0,    0,    0,
 2:47:59.428,2519857,     N,    0,    0,    0,
 2:48:00.224,2520056,     N,    0,    0,    0,
 2:48:01.020,2520255,     N,    0,    0,    0,
 2:48:01.816,2520454,     N,    0,    0,    0,
 2:48:02.656,2520664,     N,    0,    0,    0,
 2:48:03.496,2520874,     N,    0,    0,    0,
 2:48:04.336,2521084,     N,    0,    0,    0,
 2:48:05.192,2521298,     N,    0,    0,    0,
 2:48:05.648,2521412,     V,    0,    0,    0,
 2:48:06.900,2521725,     N,    0,    0,    0,
 2:48:07.740,2521935,     N,    0,    0,    0,
 2:48:08.544,2522136,     N,    0,    0,    0,
 2:48:09.388,2522347,     N,    0,    0,    0,
 2:48:10.256,2522564,     N,    0,    0,    0,
 2:48:11.100,2522775,     N,    0,    0,    0,
 2:48:11.944,2522986,     N,    0,    0,    0,
 2:48:12.812,2523203,     N,    0,    0,    0,
 2:48:13.680,2523420,     N,    0,    0,    0,
 2:48:14.552,2523638,     N,    0,    0,    0,
 2:48:15.404,2523851,     N,    0,    0,    0,
 2:48:16.276,2524069,     N,    0,    0,    0,
 2:48:16.720,2524180,     V,    0,    0,    0,
 2:48:18.036,2524509,     N,    0,    0,    0,
 2:48:18.892,2524723,     N,    0,    0,    0,
 2:48:19.728,2524932,     N,    0,    0,    0,
 2:48:20.564,2525141,     N,    0,    0,    0,
 2:48:21.400,2525350,     N,    0,    0,    0,
 2:48:22.224,2525556,     N,    0,    0,    0,
 2:48:23.060,2525765,     N,    0,    0,    0,
 2:48:23.916,2525979,     N,    0,    0,    0,
 2:48:24.772,2526193,     N,    0,    0,    0,
 2:48:25.644,2526411,     N,    0,    0,    0,
 2:48:26.496,2526624,     N,    0,    0,    0,
 2:48:27.384,2526846,     N,    0,    0,    0,
 2:48:28.276,2527069,     N,    0,    0,    0,
 2:48:29.168,2527292,     N,    0,    0,    0,
 2:48:29.684,2527421,     V,    0,    0,    0,
 2:48:31.008,2527752,     N,    0,    0,    0,
 2:48:31.920,2527980,     N,    0,    0,    0,
 2:48:32.808,2528202,     N,    0,    0,    0,
 2:48:33.680,2528420,     N,    0,    0,    0,
 2:48:34.544,2528636,     N,    0,    0,    0,
 2:48:35.420,2528855,     N,    0,    0,    0,
 2:48:36.288,2529072,     N,    0,    0,    0,
 2:48:37.156,2529289,     N,    0,    0,    0,
 2:48:38.016,2529504,     N,    0,    0,    0,
 2:48:38.896,2529724,     N,    0,    0,    0,
 2:48:39.384,2529846,     V,    0,    0,    0,
 2:48:40.680,2530170,     N,    0,    0,    0,
 2:48:41.564,2530391,     N,    0,    0,    0,
 2:48:42.440,2530610,     N,    0,    0,    0,
 2:48:43.228,2530807,     N,    0,    0,    0,
 2:48:44.168,2531042,     N,    0,    0,    0,
 2:48:44.996,2531249,     N,    0,    0,    0,
 2:48:45.828,2531457,     N,    0,    0,    0,
 2:48:46.672,2531668,     N,    0,    0,    0,
 2:48:47.512,2531878,     N,    0,    0,    0,
 2:48:48.352,2532088,     N,    0,    0,    0,
 2:48:49.212,2532303,     N,    0,    0,    0,
 2:48:50.080,2532520,     N,    0,    0,    0,
 2:48:50.508,2532627,     V,    0,    0,    0,
 2:48:51.844,2532961,     N,    0,    0,    0,
 2:48:52.712,2533178,     N,    0,    0,    0,
 2:48:53.584,2533396,     N,    0,    0,    0,
 2:48:54.452,2533613,     N,    0,    0,    0,
 2:48:55.304,2533826,     N,    0,    0,    0,
 2:48:56.148,2534037,     N,    0,    0,    0,
 2:48:57.004,2534251,     N,    0,    0,    0,
 2:48:57.872,2534468,     N,    0,    0,    0,
 2:48:58.740,2534685,     N,    0,    0,    0,
 2:48:59.596,2534899,     N,    0,    0,    0,
 2:49:00.476,2535119,     N,    0,    0,    0,
 2:49:01.016,2535254,     V,    0,    0,    0,
 2:49:02.256,2535564,     N,    0,    0,    0,
 2:49:03.124,2535781,     N,    0,    0,    0,
 2:49:04.008,2536002,     N,    0,    0,    0,
 2:49:04.892,2536223,     N,    0,    0,    0,
 2:49:05.772,2536443,     N,    0,    0,    0,
 2:49:06.636,2536659,     N,    0,    0,    0,
 2:49:07.524,2536881,     N,    0,    0,    0,
 2:49:08.424,2537106,     N,    0,    0,    0,
 2:49:09.360,2537340,     N,    0,    0,    0,
 2:49:10.272,2537568,     N,    0,    0,    0,
 2:49:11.164,2537791,     N,    0,    0,    0,
 2:49:12.088,2538022,     N,    0,    0,    0,
 2:49:13.016,2538254,     N,    0,    0,    0,
 2:49:13.928,2538482,     N,    0,    0,    0,
 2:49:14.812,2538703,     N,    0,    0,    0,
 2:49:15.244,2538811,     V,    0,    0,    0,
 2:49:16.576,2539144,     N,    0,    0,    0,
 2:49:17.428,2539357,     N,    0,    0,    0,
 2:49:18.264,2539566,     N,    0,    0,    0,
 2:49:19.124,2539781,     N,    0,    0,    0,
 2:49:19.984,2539996,     N,    0,    0,    0,
 2:49:20.852,2540213,     N,    0,    0,    0,
 2:49:21.696,2540424,     N,    0,    0,    0,
 2:49:22.544,2540636,     N,    0,    0,    0,
 2:49:23.432,2540858,     N,    0,    0,    0,
 2:49:24.312,2541078,     N,    0,    0,    0,
 2:49:25.188,2541297,     N,    0,    0,    0,
 2:49:26.072,2541518,     N,    0,    0,    0,
 2:49:26.504,2541626,     V,    0,    0,    0,
 2:49:27.856,2541964,     N,    0,    0,    0,
 2:49:28.752,2542188,     N,    0,    0,    0,
 2:49:29.612,2542403,     N,    0,    0,    0,
 2:49:30.500,2542625,     N,    0,    0,    0,
 2:49:31.364,2542841,     N,    0,    0,    0,
 2:49:32.244,2543061,     N,    0,    0,    0,
 2:49:33.108,2543277,     N,    0,    0,    0,
 2:49:33.964,2543491,     N,    0,    0,    0,
 2:49:34.856,2543714,     N,    0,    0,    0,
 2:49:35.752,2543938,     N,    0,    0,    0,
 2:49:36.640,2544160,     N,    0,    0,    0,
 2:49:37.516,2544379,     N,    0,    0,    0,
 2:49:37.936,2544484,     V,    0,    0,    0,
 2:49:39.268,2544817,     N,    0,    0,    0,
 2:49:40.152,2545038,     N,    0,    0,    0,
 2:49:40.996,2545249,     N,    0,    0,    0,
 2:49:41.844,2545461,     N,    0,    0,    0,
 2:49:42.700,2545675,     N,    0,    0,    0,
 2:49:43.548,2545887,     N,    0,    0,    0,
 2:49:44.400,2546100,     N,    0,    0,    0,
 2:49:45.240,2546310,     N,    0,    0,    0,
 2:49:46.100,2546525,     N,    0,    0,    0,
 2:49:46.980,2546745,     N,    0,    0,    0,
 2:49:47.860,2546965,     N,    0,    0,    0,
 2:49:48.740,2547185,     N,    0,    0,    0,
 2:49:49.168,2547292,     V,    0,    0,    0,
 2:49:50.480,2547620,     N,    0,    0,    0,
 2:49:51.364,2547841,     N,    0,    0,    0,
 2:49:52.212,2548053,     N,    0,    0,    0,
 2:49:53.052,2548263,     N,    0,    0,    0,
 2:49:53.900,2548475,     N,    0,    0,    0,
 2:49:54.756,2548689,     N,    0,    0,    0,
 2:49:55.604,2548901,     N,    0,    0,    0,
 2:49:56.448,2549112,     N,    0,    0,    0,
 2:49:57.324,2549331,     N,    0,    0,    0,
 2:49:58.228,2549557,     N,    0,    0,    0,
 2:49:59.140,2549785,     N,    0,    0,    0,
 2:50:00.024,2550006,     N,    0,    0,    0,
 2:50:00.460,2550115,     V,    0,    0,    0,
 2:50:01.816,2550454,     N,    0,    0,    0,
 2:50:02.728,2550682,     N,    0,    0,    0,
 2:50:03.608,2550902,     N,    0,    0,    0,
 2:50:04.464,2551116,     N,    0,    0,    0,
 2:50:05.316,2551329,     N,    0,    0,    0,
 2:50:06.180,2551545,     N,    0,    0,    0,
 2:50:07.036,2551759,     N,    0,    0,    0,
 2:50:07.892,2551973,     N,    0,    0,    0,
 2:50:08.748,2552187,     N,    0,    0,    0,
 2:50:09.192,2552298,     V,    0,    0,    0,
 2:50:10.488,2552622,     N,    0,    0,    0,
 2:50:11.368,2552842,     N,    0,    0,    0,
 2:50:12.228,2553057,     N,    0,    0,    0,
 2:50:13.084,2553271,     N,    0,    0,    0,
 2:50:13.952,2553488,     N,    0,    0,    0,
 2:50:14.816,2553704,     N,    0,    0,    0,
 2:50:15.672,2553918,     N,    0,    0,    0,
 2:50:16.532,2554133,     N,    0,    0,    0,
 2:50:17.404,2554351,     N,    0,    0,    0,
 2:50:18.276,2554569,     N,    0,    0,    0,
 2:50:19.164,2554791,     N,    0,    0,    0,
 2:50:20.028,2555007,     N,    0,    0,    0,
 2:50:20.428,2555107,     V,    0,    0,    0,
 2:50:21.728,2555432,     N,    0,    0,    0,
 2:50:22.592,2555648,     N,    0,    0,    0,
 2:50:23.440,2555860,     N,    0,    0,    0,
 2:50:24.284,2556071,     N,    0,    0,    0,
 2:50:25.116,2556279,     N,    0,    0,    0,
 2:50:25.960,2556490,     N,    0,    0,    0,
 2:50:26.816,2556704,     N,    0,    0,    0,
 2:50:27.664,2556916,     N,    0,    0,    0,
 2:50:28.536,2557134,     N,    0,    0,    0,
 2:50:28.972,2557243,     V,    0,    0,    0,
 2:50:30.316,2557579,     N,    0,    0,    0,
 2:50:31.192,2557798,     N,    0,    0,    0,
 2:50:32.068,2558017,     N,    0,    0,    0,
 2:50:32.952,2558238,     N,    0,    0,    0,
 2:50:33.828,2558457,     N,    0,    0,    0,
 2:50:34.692,2558673,     N,    0,    0,    0,
 2:50:35.580,2558895,     N,    0,    0,    0,
 2:50:36.488,2559122,     N,    0,    0,    0,
 2:50:37.420,2559355,     N,    0,    0,    0,
 2:50:38.340,2559585,     N,    0,    0,    0,
 2:50:39.256,2559814,     N,    0,    0,    0,
 2:50:40.208,2560052,     N,    0,    0,    0,
 2:50:41.176,2560294,     N,    0,    0,    0,
 2:50:42.124,2560531,     N,    0,    0,    0,
 2:50:43.052,2560763,     N,    0,    0,    0,
 2:50:43.484,2560871,     V,    0,    0,    0,
 2:50:44.864,2561216,     N,    0,    0,    0,
 2:50:45.756,2561439,     N,    0,    0,    0,
 2:50:46.628,2561657,     N,    0,    0,    0,
 2:50:47.484,2561871,     N,    0,    0,    0,
 2:50:48.328,2562082,     N,    0,    0,    0,
 2:50:49.184,2562296,     N,    0,    0,    0,
 2:50:50.028,2562507,     N,    0,    0,    0,
 2:50:50.872,2562718,     N,    0,    0,    0,
 2:50:51.744,2562936,     N,    0,    0,    0,
 2:50:52.616,2563154,     N,    0,    0,    0,
 2:50:53.504,2563376,     N,    0,    0,    0,
 2:50:54.376,2563594,     N,    0,    0,    0,
 2:50:55.268,2563817,     N,    0,    0,    0,
 2:50:56.188,2564047,     N,    0,    0,    0,
 2:50:57.132,2564283,     N,    0,    0,    0,
 2:50:58.044,2564511,     N,    0,    0,    0,
 2:50:59.012,2564753,     N,    0,    0,    0,
 2:50:59.980,2564995,     N,    0,    0,    0,
 2:51:00.908,2565227,     N,    0,    0,    0,
 2:51:01.804,2565451,     N,    0,    0,    0,
 2:51:02.228,2565557,     V,    0,    0,    0,
 2:51:03.528,2565882,     N,    0,    0,    0,
 2:51:04.336,2566084,     N,    0,    0,    0,
 2:51:05.148,2566287,     N,    0,    0,    0,
 2:51:05.900,2566475,     N,    0,    0,    0,
 2:51:06.660,2566665,     N,    0,    0,    0,
 2:51:07.420,2566855,     N,    0,    0,    0,
 2:51:08.148,2567037,     N,    0,    0,    0,
 2:51:08.888,2567222,     N,    0,    0,    0,
 2:51:09.628,2567407,     N,    0,    0,    0,
 2:51:10.380,2567595,     N,    0,    0,    0,
 2:51:11.100,2567775,     N,    0,    0,    0,
 2:51:11.804,2567951,     N,    0,    0,    0,
 2:51:12.496,2568124,     N,    0,    0,    0,
 2:51:13.204,2568301,     N,    0,    0,    0,
 2:51:13.892,2568473,     N,    0,    0,    0,
 2:51:14.576,2568644,     N,    0,    0,    0,
 2:51:15.252,2568813,     N,    0,    0,    0,
 2:51:15.944,2568986,     N,    0,    0,    0,
 2:51:16.636,2569159,     N,    0,    0,    0,
 2:51:17.316,2569329,     N,    0,    0,    0,
 2:51:18.000,2569500,     N,    0,    0,    0,
 2:51:18.672,2569668,     N,    0,    0,    0,
 2:51:19.084,2569771,     V,    0,    0,    0,
 2:51:20.036,2570009,     N,    0,    0,    0,
 2:51:20.696,2570174,     N,    0,    0,    0,
 2:51:21.356,2570339,     N,    0,    0,    0,
 2:51:21.996,2570499,     N,    0,    0,    0,
 2:51:22.636,2570659,     N,    0,    0,    0,
 2:51:23.268,2570817,     N,    0,    0,    0,
 2:51:23.908,2570977,     N,    0,    0,    0,
 2:51:24.532,2571133,     N,    0,    0,    0,
 2:51:25.140,2571285,     N,    0,    0,    0,
 2:51:25.756,2571439,     N,    0,    0,    0,
 2:51:26.368,2571592,     N,    0,    0,    0,
 2:51:26.972,2571743,     N,    0,    0,    0,
 2:51:27.576,2571894,     N,    0,    0,    0,
 2:51:28.176,2572044,     N,    0,    0,    0,
 2:51:28.768,2572192,     N,    0,    0,    0,
 2:51:29.372,2572343,     N,    0,    0,    0,
 2:51:29.952,2572488,     N,    0,    0,    0,
 2:51:30.552,2572638,     N,    0,    0,    0,
 2:51:31.156,2572789,     N,    0,    0,    0,
 2:51:31.772,2572943,     N,    0,    0,    0,
 2:51:32.372,2573093,     N,    0,    0,    0,
 2:51:32.988,2573247,     N,    0,    0,    0,
 2:51:33.600,2573400,     N,    0,    0,    0,
 2:51:34.216,2573554,     N,    0,    0,    0,
 2:51:34.836,2573709,     N,    0,    0,    0,
 2:51:35.468,2573867,     N,    0,    0,    0,
 2:51:36.088,2574022,     N,    0,    0,    0,
 2:51:36.720,2574180,     N,    0,    0,    0,
 2:51:37.356,2574339,     N,    0,    0,    0,
 2:51:37.752,2574438,     V,    0,    0,    0,
 2:51:38.448,2574612,     V,    0,    0,    0,
 2:51:39.312,2574828,     N,    0,    0,    0,
 2:51:39.976,2574994,     N,    0,    0,    0,
 2:51:40.620,2575155,     N,    0,    0,    0,
 2:51:41.252,2575313,     N,    0,    0,    0,
 2:51:41.884,2575471,     N,    0,    0,    0,
 2:51:42.524,2575631,     N,    0,    0,    0,
 2:51:43.156,2575789,     N,    0,    0,    0,
 2:51:43.788,2575947,     N,    0,    0,    0,
 2:51:44.424,2576106,     N,    0,    0,    0,
 2:51:45.052,2576263,     N,    0,    0,    0,
 2:51:45.680,2576420,     N,    0,    0,    0,
 2:51:46.320,2576580,     N,    0,    0,    0,
 2:51:46.972,2576743,     N,    0,    0,    0,
 2:51:47.612,2576903,     N,    0,    0,    0,
 2:51:48.264,2577066,     N,    0,    0,    0,
 2:51:48.916,2577229,     N,    0,    0,    0,
 2:51:49.584,2577396,     N,    0,    0,    0,
 2:51:50.248,2577562,     N,    0,    0,    0,
 2:51:50.912,2577728,     N,    0,    0,    0,
 2:51:51.588,2577897,     N,    0,    0,    0,
 2:51:52.240,2578060,     N,    0,    0,    0,
 2:51:52.888,2578222,     N,    0,    0,    0,
 2:51:53.548,2578387,     N,    0,    0,    0,
 2:51:54.208,2578552,     N,    0,    0,    0,
 2:51:54.864,2578716,     N,    0,    0,    0,
 2:51:55.508,2578877,     N,    0,    0,    0,
 2:51:56.164,2579041,     N,    0,    0,    0,
 2:51:56.812,2579203,     N,    0,    0,    0,
 2:51:57.464,2579366,     N,    0,    0,    0,
 2:51:58.116,2579529,     N,    0,    0,    0,
 2:51:58.780,2579695,     N,    0,    0,    0,
 2:51:59.432,2579858,     N,    0,    0,    0,
 2:52:00.080,2580020,     N,    0,    0,    0,
 2:52:00.744,2580186,     N,    0,    0,    0,
 2:52:01.396,2580349,     N,    0,    0,    0,
 2:52:02.052,2580513,     N,    0,    0,    0,
 2:52:02.708,2580677,     N,    0,    0,    0,
 2:52:03.368,2580842,     N,    0,    0,    0,
 2:52:04.028,2581007,     N,    0,    0,    0,
 2:52:04.688,2581172,     N,    0,    0,    0,
 2:52:05.360,2581340,     N,    0,    0,    0,
 2:52:06.028,2581507,     N,    0,    0,    0,
 2:52:06.712,2581678,     N,    0,    0,    0,
 2:52:07.404,2581851,     N,    0,    0,    0,
 2:52:08.088,2582022,     N,    0,    0,    0,
 2:52:08.768,2582192,     N,    0,    0,    0,
 2:52:09.440,2582360,     N,    0,    0,    0,
 2:52:10.084,2582521,     N,    0,    0,    0,
 2:52:10.728,2582682,     N,    0,    0,    0,
 2:52:11.388,2582847,     N,    0,    0,    0,
 2:52:12.028,2583007,     N,    0,    0,    0,
 2:52:12.676,2583169,     N,    0,    0,    0,
 2:52:13.304,2583326,     N,    0,    0,    0,
 2:52:13.944,2583486,     N,    0,    0,    0,
 2:52:14.608,2583652,     N,    0,    0,    0,
 2:52:15.276,2583819,     N,    0,    0,    0,
 2:52:15.932,2583983,     N,    0,    0,    0,
 2:52:16.584,2584146,     N,    0,    0,    0,
 2:52:17.248,2584312,     N,    0,    0,    0,
 2:52:17.920,2584480,     N,    0,    0,    0,
 2:52:18.592,2584648,     N,    0,    0,    0,
 2:52:19.276,2584819,     N,    0,    0,    0,
 2:52:19.684,2584921,     V,    0,    0,    0,
 2:52:20.620,2585155,     N,    0,    0,    0,
 2:52:21.288,2585322,     N,    0,    0,    0,
 2:52:21.960,2585490,     N,    0,    0,    0,
 2:52:22.616,2585654,     N,    0,    0,    0,
 2:52:23.256,2585814,     N,    0,    0,    0,
 2:52:23.916,2585979,     N,    0,    0,    0,
 2:52:24.564,2586141,     N,    0,    0,    0,
 2:52:25.196,2586299,     N,    0,    0,    0,
 2:52:25.840,2586460,     N,    0,    0,    0,
 2:52:26.488,2586622,     N,    0,    0,    0,
 2:52:27.120,2586780,     N,    0,    0,    0,
 2:52:27.740,2586935,     N,    0,    0,    0,
 2:52:28.368,2587092,     N,    0,    0,    0,
 2:52:28.996,2587249,     N,    0,    0,    0,
 2:52:29.624,2587406,     N,    0,    0,    0,
 2:52:30.264,2587566,     N,    0,    0,    0,
